Step,Coherence_White,Coherence_SFE_Pink
1276,0.9993713487479178,0.8661719061872838
1277,0.9993704260657708,0.8660285472250862
1278,0.9993702454510812,0.8658861977770548
1279,0.9993685166591563,0.8657387661293648
1280,0.9993669293148756,0.8655881976378164
1281,0.9993659811827299,0.8654286697736526
1282,0.999364123059536,0.8652764372709804
1283,0.9993624372364559,0.8651255123605115
1284,0.999361864332445,0.8649656441724625
1285,0.9993597638742788,0.864816556400355
1286,0.9993609230342297,0.8646687303992902
1287,0.9993601306650025,0.8645209937108852
1288,0.9993582920448103,0.8643820068359996
1289,0.9993593598865496,0.8642336744548101
1290,0.9993585413278063,0.8640896937210327
1291,0.9993605586566068,0.8639473161319824
1292,0.9993592656064575,0.8638064448444481
1293,0.9993602788362832,0.863676548709099
1294,0.9993611957510307,0.8635489853006607
1295,0.9993598753479666,0.8634082970247989
1296,0.9993590402607575,0.8632756633599366
1297,0.9993586222618427,0.8631460625445962
1298,0.9993574637401461,0.8630119019643829
1299,0.9993561286441406,0.8628620928654146
1300,0.9993554229624231,0.8627128416503644
1301,0.9993554773160651,0.8625559165553707
1302,0.9993547642031593,0.8624100047780341
1303,0.9993537806486286,0.8622683873969587
1304,0.9993525387279447,0.8621038262710976
1305,0.9993515295356217,0.861951417403445
1306,0.9993512525652959,0.8618102344676695
1307,0.9993539401697881,0.8616740803139511
1308,0.9993544481080027,0.8615413388427245
1309,0.9993532438956797,0.8613928723229439
1310,0.9993508147281008,0.8612426023192665
1311,0.9993498487374324,0.8610932552998045
1312,0.9993499255622915,0.8609487712749015
1313,0.9993495248456602,0.8608088194319093
1314,0.9993477346703348,0.8606687366114775
1315,0.9993450080934246,0.860525542306822
1316,0.999345504348434,0.8603951971518797
1317,0.9993441803126554,0.8602601085646486
1318,0.9993425766081054,0.8601230320210863
1319,0.9993417597171301,0.8599879532769508
1320,0.9993418481293732,0.8598522341932364
1321,0.9993411824230866,0.8597111934150079
1322,0.9993429196654845,0.8595607295156362
1323,0.9993420187540679,0.8594171611319509
1324,0.9993407410617008,0.8592717045742376
1325,0.9993396316119129,0.8591292048906292
1326,0.9993377935457106,0.8589805038658251
1327,0.9993376345737903,0.8588404078801285
1328,0.9993365403766852,0.8586904155642089
1329,0.9993358273916324,0.8585476224266227
1330,0.9993340453397943,0.8584281964041873
1331,0.999333575575587,0.8583008669887531
1332,0.9993332070832115,0.858172828436057
1333,0.9993338083261549,0.8580391251173173
1334,0.9993348658809329,0.8578810906105186
1335,0.999335873661342,0.857735508864143
1336,0.9993359240813742,0.8575945840293204
1337,0.9993353816830234,0.8574528028826118
1338,0.9993350901176121,0.8572965326003966
1339,0.9993353922437426,0.8571478467692647
1340,0.9993352897340749,0.8570047300063236
1341,0.9993354695074463,0.8568608259890034
1342,0.999335451912473,0.8567239597208954
1343,0.999334462151655,0.8565804865558262
1344,0.9993338283012991,0.8564371858241676
1345,0.9993325239445598,0.8563028267746153
1346,0.9993303536698523,0.856163335648949
1347,0.9993288867889069,0.8560200954012118
1348,0.9993275457584211,0.8558675939598364
1349,0.9993259704111672,0.8557203358020652
1350,0.999325077585876,0.8555697223969184
1351,0.999325069307476,0.8554233954406615
1352,0.9993260922996552,0.8552710610204413
1353,0.9993254786480417,0.8551169852423882
1354,0.9993255246064398,0.8549709735275908
1355,0.9993257517127643,0.8548378299532184
1356,0.9993247192781994,0.854689159636775
1357,0.9993240884421873,0.8545322625078591
1358,0.9993254024253657,0.8543798981819312
1359,0.9993245775323066,0.854232832181839
1360,0.9993245277361841,0.8540882404481261
1361,0.9993217438573965,0.8539404183095339
1362,0.99932111292939,0.8537765924691577
1363,0.999319479324836,0.8536239499951652
1364,0.9993194453841828,0.853481977928225
1365,0.9993208575843324,0.8533249626714123
1366,0.9993218484940936,0.8531771786696943
1367,0.9993222013789244,0.8530305986715857
1368,0.9993225223700272,0.8528889961297218
1369,0.9993225208925925,0.8527473475726625
1370,0.999324362448976,0.8525977918859886
1371,0.9993257813879609,0.8524396077531922
1372,0.9993239884438357,0.8522883444796343
1373,0.999322599671274,0.852146717557041
1374,0.9993208973869444,0.8520116065418738
1375,0.9993186924534748,0.8518743566345806
1376,0.9993177563622531,0.851736867262191
1377,0.9993176355654017,0.8516037830502048
1378,0.999319044657031,0.8514561036404086
1379,0.9993186773213856,0.8513021635148253
1380,0.9993187276864771,0.8511460707046977
1381,0.999318200845989,0.8509935050127475
1382,0.9993166537511428,0.8508478144687388
1383,0.999317753072685,0.8507006325825828
1384,0.9993187901663405,0.8505633003977827
1385,0.9993179911718689,0.8504083644143866
1386,0.9993156346133066,0.8502471416031022
1387,0.9993151134354381,0.8500948163850242
1388,0.9993149492105772,0.849956063839114
1389,0.9993156032020881,0.8498172668859881
1390,0.9993151730611306,0.8496849010599278
1391,0.999314378055705,0.8495618268082735
1392,0.9993157796949778,0.8494147717215326
1393,0.9993132110139281,0.8492827870363924
1394,0.9993129167801512,0.8491475131734589
1395,0.9993122550791186,0.8490132920431147
1396,0.9993115328601769,0.8488776030714199
1397,0.9993115100016967,0.848751904745459
1398,0.999311995495724,0.8486223186106993
1399,0.9993134213364282,0.8484845276664216
1400,0.9993132247156875,0.8483314721567475
1401,0.9993129122833271,0.8481951286950412
1402,0.9993132378492778,0.8480612632991661
1403,0.9993123171558215,0.8479315588842212
1404,0.9993130821917271,0.8477928841223512
1405,0.9993135357467117,0.8476568462477196
1406,0.9993145698902807,0.8475250651537835
1407,0.9993140956596844,0.8473724322229034
1408,0.9993130761255993,0.8472249751193813
1409,0.9993136904628669,0.8470898488574626
1410,0.999313077220655,0.8469498908049568
1411,0.9993112795073311,0.8468207236200126
1412,0.9993106814195283,0.846685579040361
1413,0.9993107493821733,0.8465464665919005
1414,0.9993101889855589,0.8464116578087789
1415,0.9993092472533235,0.8462719550257735
1416,0.9993090399661387,0.8461225881842679
1417,0.9993085227279762,0.8459666277820186
1418,0.9993079666972414,0.8458026706801177
1419,0.9993060198971677,0.8456330760292331
1420,0.9993059020695049,0.8454700289612469
1421,0.9993054264432496,0.8453070487771132
1422,0.999303298866428,0.8451515474132488
1423,0.9993032209410985,0.8450101660967677
1424,0.9993039990751486,0.8448663764007467
1425,0.9993041517380759,0.8447159195891314
1426,0.999303961837201,0.844568662588621
1427,0.9993025448536137,0.8444364555751531
1428,0.9993003664822676,0.8443025646799031
1429,0.9992984161079949,0.8441367510282288
1430,0.999296725674406,0.843986243909862
1431,0.9992943254542517,0.8438366552774725
1432,0.9992939294246264,0.8436629450753919
1433,0.9992951179115059,0.8434999973994369
1434,0.9992937082654562,0.8433563599539959
1435,0.999293695292489,0.8432068698658245
1436,0.999292538911533,0.8430619093277695
1437,0.999291625780454,0.8429212172346945
1438,0.9992907918376622,0.8427619910149994
1439,0.9992908615680272,0.8426199446950304
1440,0.9992899326543632,0.8424912525584309
1441,0.9992885734230221,0.84234236859666
1442,0.9992868022756021,0.8421901437639426
1443,0.9992858010182772,0.8420400117840834
1444,0.9992840529895064,0.8418916291566676
1445,0.9992840423766517,0.8417541365869312
1446,0.9992846235682584,0.8416185572196393
1447,0.9992823219641178,0.8414656075722132
1448,0.9992830286374278,0.8413176919150507
1449,0.9992819648751426,0.841159900039501
1450,0.9992835026665979,0.8410123998701717
1451,0.9992842008138492,0.8408604553259468
1452,0.999282092669002,0.8407071539737417
1453,0.9992818222676019,0.8405615321691137
1454,0.9992822077206575,0.8404031487730004
1455,0.9992803819124518,0.8402443469815285
1456,0.9992830794718057,0.8400952967042776
1457,0.9992826529638139,0.8399440284255111
1458,0.9992800576656464,0.839795712393406
1459,0.99928020731379,0.8396471305902939
1460,0.9992798977533962,0.8394990913300899
1461,0.9992794636034282,0.8393427604281952
1462,0.999278138469349,0.8391897231502942
1463,0.9992780990958827,0.8390305706725135
1464,0.9992791147554606,0.838892552227323
1465,0.9992794120831816,0.8387527441718605
1466,0.999277962660002,0.8385933888901943
1467,0.9992789630160239,0.8384351092755673
1468,0.9992778334426918,0.8382732758771292
1469,0.999275911488254,0.8381236123795414
1470,0.9992767327263498,0.8379604393203536
1471,0.9992774503464836,0.837813532676067
1472,0.999278475189132,0.8376665793377065
1473,0.9992778797152828,0.8375240418905373
1474,0.9992766567426941,0.8373724447632356
1475,0.9992754974136281,0.8372121368893718
1476,0.9992751965332329,0.8370539581097796
1477,0.9992742437977956,0.8369045073455011
1478,0.9992744774359387,0.8367558845189063
1479,0.9992720798875451,0.8365812694847171
1480,0.9992719146057216,0.836401389590286
1481,0.9992717501543361,0.8362441333784089
1482,0.9992701891387646,0.8360898053537391
1483,0.9992695127253101,0.8359413649691778
1484,0.9992697923488634,0.8358025894705339
1485,0.9992712146370123,0.8356472378684653
1486,0.9992712785393218,0.8354985501231872
1487,0.9992706717188193,0.8353576451779123
1488,0.9992672667411786,0.8352153917924776
1489,0.9992655149669959,0.8350634959019687
1490,0.9992666333390727,0.8349144285183665
1491,0.9992670578183291,0.8347544897096056
1492,0.9992660646522078,0.8346000449524191
1493,0.9992651104116035,0.8344553352015253
1494,0.9992645275808965,0.8343029286602123
1495,0.9992638420292835,0.8341474591357176
1496,0.9992649415144444,0.8339900365366543
1497,0.9992633912458687,0.8338475079750199
1498,0.9992653219502976,0.8336911440008533
1499,0.9992621652397627,0.833542004439452
1500,0.9992636415779366,0.8333899862338088
1501,0.9992609441030136,0.8332363794194451
1502,0.999260586042232,0.8330852123960583
1503,0.9992608475030956,0.8329381181935142
1504,0.9992593034118277,0.8327941788009114
1505,0.999259817861361,0.8326536598780719
1506,0.9992586302427252,0.8325277116318972
1507,0.9992594910631915,0.8323823531042469
1508,0.9992574767094513,0.832244723268459
1509,0.9992559946615501,0.8321142896639524
1510,0.9992554649098704,0.8319714933765272
1511,0.9992514380378359,0.8318363987681633
1512,0.99925080746407,0.8316945263086849
1513,0.9992500214035674,0.8315620639009512
1514,0.9992484630774563,0.8314263216759389
1515,0.9992472391274383,0.831295381379188
1516,0.9992497067140172,0.8311532129032306
1517,0.9992490774698399,0.8310259314485904
1518,0.9992492542752066,0.8309010670923852
1519,0.9992507177045136,0.8307826679246012
1520,0.9992513727564263,0.8306574783116939
1521,0.9992518731730666,0.8305240967736365
1522,0.9992504784048246,0.8303986081449073
1523,0.9992489755527634,0.8302756982401232
1524,0.9992477659023811,0.8301562491157497
1525,0.9992460375557765,0.8300269094953937
1526,0.9992458970493874,0.8298947175289274
1527,0.9992452086364468,0.8297510419030252
1528,0.9992452043548027,0.8296128202856687
1529,0.999242404659848,0.8294844286998209
1530,0.9992418653413713,0.8293417476850341
1531,0.9992398986263372,0.8292055153092224
1532,0.9992398737085605,0.8290712373360737
1533,0.9992404564784991,0.8289358405437885
1534,0.9992413294282563,0.8287918280212315
1535,0.9992422270824165,0.8286495139816347
1536,0.9992418773249581,0.8285024548321159
1537,0.999242096958285,0.828365662794193
1538,0.9992426523460082,0.8282244791896831
1539,0.9992429722229474,0.828071797306134
1540,0.9992421050954368,0.8279242072192456
1541,0.9992424757396411,0.8277821282679588
1542,0.9992430975603125,0.8276483247334288
1543,0.9992419529229281,0.8275186220524691
1544,0.999239726391631,0.8273934253380019
1545,0.9992393088990743,0.8272473876191289
1546,0.9992382375364796,0.8270936283979474
1547,0.9992385142536928,0.8269456154259004
1548,0.9992388122021303,0.8267897832106671
1549,0.9992385531273221,0.8266419139638715
1550,0.9992380627240695,0.8265187538236414
1551,0.9992339291832847,0.8263876337759086
1552,0.9992335129661817,0.8262673048858735
1553,0.9992327098821834,0.8261360456484597
1554,0.9992341296888902,0.8259932395096676
1555,0.9992327391128151,0.8258393522729097
1556,0.9992321040161778,0.8257066363922837
1557,0.9992343423449378,0.8255668905337628
1558,0.999237449544954,0.8254372239245531
1559,0.9992369436386245,0.8253004038495565
1560,0.9992356423797624,0.8251790027221064
1561,0.9992355411045226,0.8250512762557717
1562,0.9992356323521472,0.8249340248663125
1563,0.9992358598067197,0.824815609081194
1564,0.9992363274707373,0.8246916592443385
1565,0.9992358494139735,0.8245719769066537
1566,0.9992347203320385,0.8244424562448305
1567,0.9992343370477197,0.8243131643474106
1568,0.9992341053078598,0.8241761522233956
1569,0.9992335565860351,0.8240363482764549
1570,0.9992325950996985,0.8238949677850794
1571,0.9992304537375738,0.8237505421702394
1572,0.9992295292019739,0.8236000621634926
1573,0.9992287234749387,0.8234477941608086
1574,0.9992281171402253,0.8232998496487981
1575,0.9992275966434603,0.8231463252184694
1576,0.9992271326400791,0.8230051131687738
1577,0.9992263050937747,0.8228745709464564
1578,0.9992257190559526,0.8227313882629252
1579,0.9992243090648069,0.8225961918378626
1580,0.9992248722294363,0.8224549749051387
1581,0.9992260438064287,0.8222955236683859
1582,0.9992253991956103,0.8221314699594503
1583,0.9992244689258151,0.8219860566798607
1584,0.9992237672609745,0.8218443306886625
1585,0.9992233990642603,0.8216989793463706
1586,0.9992220493412853,0.821550777135363
1587,0.9992196938124407,0.8213972569678731
1588,0.9992202565638233,0.821265617405921
1589,0.9992199566927812,0.8211393190850925
1590,0.9992200379938907,0.8210180374220245
1591,0.9992203107188755,0.82088250829786
1592,0.9992191125838947,0.8207483520638732
1593,0.9992184090859756,0.8206126597449507
1594,0.999218692184475,0.8204766606208068
1595,0.9992193328898787,0.8203518541990396
1596,0.999218639255826,0.8202097557935185
1597,0.9992184574672449,0.8200846762256476
1598,0.9992161237543505,0.8199475465442185
1599,0.9992148824365593,0.819798690211993
1600,0.9992156444669558,0.8196497903394234
1601,0.9992160367641985,0.8195028184946628
1602,0.9992158975202889,0.8193587263249384
1603,0.9992171362600234,0.8192210869350978
1604,0.9992160685555971,0.8190860873694878
1605,0.9992158207639147,0.8189570962672321
1606,0.999212898100764,0.8188135720410173
1607,0.9992108816158628,0.8186644098816078
1608,0.9992088988104493,0.8185279498883397
1609,0.9992076414127918,0.8183909844711158
1610,0.9992078191931908,0.8182524359857729
1611,0.9992075594479968,0.8180915592791307
1612,0.9992066670557974,0.8179443706978218
1613,0.9992036807896627,0.8177913729731708
1614,0.9992022213351152,0.8176460727103018
1615,0.9992005249695454,0.8175046731482766
1616,0.9992022985392257,0.8173616250361366
1617,0.9992030781517107,0.8172262350679925
1618,0.9992004845153111,0.8170831138036859
1619,0.9991997788644169,0.8169619790021385
1620,0.9991979954192932,0.8168419170680784
1621,0.9991984013073048,0.816722425129001
1622,0.9991964318233111,0.8165928317453877
1623,0.9991957662735913,0.816457963319222
1624,0.9991930588853758,0.8163202348905298
1625,0.9991928492650796,0.816180729991059
1626,0.9991924988463511,0.8160664225145522
1627,0.9991921215600355,0.8159449777659563
1628,0.9991912001671944,0.8158116760064906
1629,0.9991932638312934,0.8156886924130459
1630,0.9991936261692435,0.815555428671721
1631,0.9991934817939351,0.8154133739943921
1632,0.9991954030703052,0.8152785805020317
1633,0.9991955339777447,0.8151421831151576
1634,0.9991942628597794,0.8150094828645449
1635,0.9991955680256615,0.8148804690323694
1636,0.9991936045904788,0.8147607344261849
1637,0.9991917430034316,0.8146410291519871
1638,0.9991911961561445,0.8145280553741702
1639,0.9991913788039195,0.8144096134455587
1640,0.9991926574287165,0.8142668040242768
1641,0.9991900573081236,0.8141344855490668
1642,0.9991883734898996,0.8140232126199118
1643,0.9991878562532984,0.8138960086981573
1644,0.9991876219999649,0.8137698899793061
1645,0.9991881911989977,0.8136391381558882
1646,0.9991879464040851,0.813506837305539
1647,0.9991887451024403,0.8133703565086964
1648,0.999189534151695,0.8132421170207389
1649,0.9991887837521499,0.8131068161176502
1650,0.9991902969784938,0.8129654426699817
1651,0.9991897266836778,0.8128275192193105
1652,0.9991890000499187,0.8126793588738594
1653,0.9991877995635493,0.812537107027265
1654,0.9991880528559862,0.8124038163172692
1655,0.999188974406221,0.8122671200596498
1656,0.9991906867313808,0.8121466303780726
1657,0.9991880250542513,0.8120078983925544
1658,0.9991863373366747,0.8118599257050976
1659,0.9991862497865878,0.8117249858462252
1660,0.9991880854078026,0.8115971625254415
1661,0.9991884161016403,0.8114707111570407
1662,0.9991868523500084,0.8113245819452405
1663,0.999187192079725,0.8111820114799314
1664,0.9991869459022751,0.811039178858362
1665,0.9991879913063723,0.8108980251692774
1666,0.999189885941661,0.8107495670743617
1667,0.9991918334504662,0.8105936723603832
1668,0.9991926383054351,0.8104455107183535
1669,0.9991890832682891,0.8103180704386201
1670,0.9991881536376629,0.8101796478592617
1671,0.9991872510598794,0.8100609452400633
1672,0.9991874519222279,0.8099133786970625
1673,0.9991845650627483,0.809782852826546
1674,0.9991843846431255,0.8096425813073213
1675,0.999184387206737,0.8095174946465493
1676,0.9991817985329965,0.8093945901833921
1677,0.9991811422486031,0.8092816100928936
1678,0.9991797504096871,0.8091731251820219
1679,0.9991791842158964,0.8090474737424262
1680,0.9991765586181125,0.8089162932265018
1681,0.9991763736065589,0.8087758033319624
1682,0.999176973295621,0.8086351889785576
1683,0.9991751781949103,0.8084861273985992
1684,0.9991749751722588,0.8083436887476689
1685,0.9991743465558943,0.8081934983042007
1686,0.9991736825366568,0.8080457884066402
1687,0.9991711065069343,0.8078814100296882
1688,0.9991709414984468,0.80772332239653
1689,0.999169934825939,0.807570848583684
1690,0.9991693065944133,0.8074234137112066
1691,0.9991690092644584,0.80727011494894
1692,0.9991672485805624,0.8071164114208988
1693,0.9991655963050541,0.8069692624072575
1694,0.9991650941867143,0.8068203002301588
1695,0.9991663073770425,0.8066785302077627
1696,0.999165999424798,0.8065283908003918
1697,0.9991663761225071,0.8063758489304522
1698,0.9991647257682489,0.8062257042590338
1699,0.9991638542778698,0.8060493763684885
1700,0.9991642235579062,0.8058806732918227
1701,0.9991653597354273,0.8057322950885349
1702,0.9991665481115476,0.8055938455902915
1703,0.999166948633073,0.8054420093816925
1704,0.9991653316380825,0.8052957174134925
1705,0.9991658069839328,0.8051432976236547
1706,0.999165563173952,0.8049973379366538
1707,0.9991641509730347,0.8048574614999847
1708,0.9991642169923678,0.8047181057997687
1709,0.9991639869531644,0.8045724231525658
1710,0.9991661445782015,0.804432806016717
1711,0.9991645096330445,0.8042906189668283
1712,0.9991613813753905,0.8041475551188709
1713,0.9991609485512675,0.8040019037484971
1714,0.999159567539092,0.8038566615994474
1715,0.9991589562490165,0.803726641788606
1716,0.9991591350069078,0.803577652811184
1717,0.9991590871157154,0.8034303883772969
1718,0.9991573672976894,0.8032975426184688
1719,0.9991569033522264,0.8031676809367636
1720,0.9991564970735504,0.8030391665759324
1721,0.9991563940616128,0.8028904532776056
1722,0.9991575717397395,0.8027483950235119
1723,0.9991574524871599,0.8025943379991047
1724,0.9991570061498448,0.802432243776479
1725,0.999156769707671,0.8022808377309917
1726,0.999156817561613,0.8021204236291222
1727,0.9991543447013773,0.8019551981399031
1728,0.9991537184067376,0.8017970578029899
1729,0.9991523171834735,0.8016415941974899
1730,0.9991518260482151,0.8014988325946465
1731,0.9991527268282748,0.8013523887892343
1732,0.9991514061636274,0.8011981674427092
1733,0.9991524165079254,0.8010529024006164
1734,0.9991512296624286,0.8009280739758562
1735,0.9991497799462593,0.8007889771775267
1736,0.9991500614604172,0.8006378779533199
1737,0.9991498409761589,0.8004896310257875
1738,0.9991506232682958,0.8003403642151866
1739,0.9991503292949201,0.8001970532968481
1740,0.9991509583818768,0.8000512085193315
1741,0.9991516713471631,0.7999012615631746
1742,0.9991510522134369,0.7997354986964237
1743,0.999150269751918,0.7995790926740372
1744,0.9991495552036229,0.7994055575400025
1745,0.999149766621245,0.7992277494587215
1746,0.999150387641784,0.799063004580335
1747,0.9991495290318589,0.7989040050489598
1748,0.9991501098989564,0.7987491382687478
1749,0.9991505799294699,0.7985939233003785
1750,0.9991504738421613,0.7984399966910772
1751,0.9991509722633943,0.7982832013225675
1752,0.9991522974905757,0.798111141547209
1753,0.9991532779398128,0.7979521496312766
1754,0.9991523136104045,0.7977948308283446
1755,0.999151326380387,0.7976412550213153
1756,0.9991523662326014,0.7974877484719536
1757,0.9991505666025982,0.7973258053562726
1758,0.999149817584509,0.7971673719717698
1759,0.9991524032784542,0.7970016136665966
1760,0.9991519828075224,0.796846568711133
1761,0.9991508833968974,0.796699221811921
1762,0.9991514119522195,0.7965670166868928
1763,0.99915222039885,0.7964332183011129
1764,0.9991518458783094,0.7962913571370293
1765,0.999153996956932,0.7961542975267385
1766,0.9991535502367087,0.7960199920585938
1767,0.9991522875973557,0.7958977023862817
1768,0.9991532473947848,0.79575859606278
1769,0.9991533141828991,0.7956136270463607
1770,0.9991510008097041,0.7954757596432918
1771,0.9991502452167295,0.7953282587172414
1772,0.9991503414279921,0.7951644473988995
1773,0.9991497042594194,0.7950139397437543
1774,0.9991486279278335,0.7948711062097356
1775,0.999146864138732,0.7947277434978227
1776,0.9991485365373428,0.7945863660955937
1777,0.9991495451655301,0.7944489149546139
1778,0.9991471292459282,0.7943028521514276
1779,0.9991470505080732,0.7941486383306613
1780,0.9991491129781143,0.7940114620022561
1781,0.9991489379079754,0.7938552980706856
1782,0.9991499629493861,0.7937072694076063
1783,0.999145558943544,0.7935664413004151
1784,0.9991445626509415,0.7934246836977789
1785,0.9991447268432595,0.7932671304699713
1786,0.9991444633413883,0.7931017382099417
1787,0.9991441000340594,0.792948961824348
1788,0.9991446455379787,0.792791490419025
1789,0.9991447811469983,0.7926368540781863
1790,0.9991458332882736,0.7925019254249541
1791,0.9991458193011681,0.7923696454243632
1792,0.9991456982835286,0.792234231436775
1793,0.9991438222720764,0.7921030640126381
1794,0.9991458885383644,0.7919504576493637
1795,0.9991437671903312,0.7918072708346862
1796,0.9991420926296287,0.7916500179651661
1797,0.9991427563403602,0.7915037845361265
1798,0.9991420108650425,0.7913569371259916
1799,0.9991413872514224,0.7912170296530455
1800,0.9991409281032377,0.7910791256287498
1801,0.9991401538849226,0.7909450124956027
1802,0.9991398416661393,0.790812748260871
1803,0.9991382097805365,0.7906656771526352
1804,0.9991375725942598,0.7905332628018947
1805,0.9991370480259675,0.7904041476766989
1806,0.9991377650867956,0.7902708849152852
1807,0.9991349106355163,0.790134119624191
1808,0.9991343415312154,0.7900019708636211
1809,0.999134909462261,0.7898663056823202
1810,0.9991373158698384,0.7897260604385905
1811,0.9991390511056182,0.7895854227511824
1812,0.9991382668202595,0.7894485479136538
1813,0.9991348727553352,0.789313142935421
1814,0.9991333003951914,0.789191329312401
1815,0.9991322543589315,0.7890413612695872
1816,0.9991306233284813,0.7888998489272424
1817,0.9991314184815533,0.7887526464050119
1818,0.9991314796527372,0.7885991795407331
1819,0.9991309593063777,0.788448702566283
1820,0.9991307881178316,0.788305703657386
1821,0.9991307553479728,0.7881531022333648
1822,0.9991282646431034,0.7880040196759023
1823,0.9991262849381526,0.7878685301677456
1824,0.9991248371007796,0.78773836304163
1825,0.9991274640557877,0.787601995330453
1826,0.999129630599681,0.7874448006464381
1827,0.9991307834431066,0.7873087273488129
1828,0.9991301126783839,0.7871660746172151
1829,0.9991273590923831,0.7870413849353319
1830,0.9991282960617989,0.7869266489163056
1831,0.9991267672569365,0.7868049439261774
1832,0.9991256167404525,0.7866749355137123
1833,0.9991247067512624,0.7865582523592889
1834,0.9991253226132762,0.7864361277456896
1835,0.9991235539473944,0.7862955964712012
1836,0.9991204199718591,0.786176969342772
1837,0.9991208311110934,0.7860416017155687
1838,0.9991196494426027,0.7859133209867057
1839,0.9991193213140539,0.7857950967950441
1840,0.9991170383817939,0.7856864354166891
1841,0.9991141989836116,0.7855843527212537
1842,0.9991129673342926,0.785479180146612
1843,0.9991133170927656,0.7853506055155837
1844,0.9991124518844349,0.785225183013594
1845,0.9991114226034769,0.7851053980649348
1846,0.999110375961476,0.784991497071444
1847,0.9991102015833709,0.7848819652891175
1848,0.9991117891299836,0.7847646852426919
1849,0.9991096859928266,0.784657436557974
1850,0.9991100183700938,0.7845294671645638
1851,0.9991086707050887,0.784398377836738
1852,0.9991084774497251,0.7842591543493932
1853,0.9991085576803698,0.7841185170152696
1854,0.9991075039668088,0.784001622109411
1855,0.9991054837449783,0.7838851441543679
1856,0.9991066635992716,0.7837613419432703
1857,0.9991067305859209,0.7836558802985294
1858,0.9991070823618075,0.7835326873918907
1859,0.9991065129838769,0.7834193606261173
1860,0.9991068183679309,0.783315474540077
1861,0.9991054900034456,0.7832066130248537
1862,0.9991060202051333,0.78308610985486
1863,0.9991042941321462,0.7829591307541547
1864,0.9991043455120728,0.7828430995886758
1865,0.9991038426259827,0.7827288629480031
1866,0.9991047007215869,0.7826108304678095
1867,0.9991021482662036,0.782495820708936
1868,0.9991024266856353,0.7823791200300764
1869,0.9991028592923097,0.7822523599172277
1870,0.9991034062368992,0.7821292242743926
1871,0.9991022955178593,0.7820078806557076
1872,0.9991015405009749,0.7818879371694953
1873,0.999101042168485,0.7817735111237539
1874,0.9991011587354963,0.7816665933771506
1875,0.99909942031542,0.7815681350784561
1876,0.9990996236707261,0.7814674624898803
1877,0.999100965164382,0.7813491818030716
1878,0.9990996970321616,0.7812315264694095
1879,0.9990989299548173,0.7811184918943345
1880,0.9990969891567418,0.7809913083227136
1881,0.9990957489057835,0.7808470099752085
1882,0.999094520404218,0.7807216410117596
1883,0.9990941423017746,0.7805888834236094
1884,0.9990932539382952,0.7804642105307723
1885,0.9990924653936669,0.7803495387128815
1886,0.9990910980854626,0.7802051149339854
1887,0.999088239013442,0.780079989159134
1888,0.9990873451060877,0.7799608380256335
1889,0.9990856824759371,0.7798408034559552
1890,0.9990860382450698,0.7797189108517859
1891,0.9990872637806789,0.779588941900644
1892,0.999086645559555,0.7794550926847423
1893,0.9990862445526746,0.7793242260984345
1894,0.9990836723543671,0.7792105012848842
1895,0.9990813852391802,0.7790938539964952
1896,0.9990816975694023,0.7789689772089659
1897,0.9990821711598344,0.7788459488432725
1898,0.9990810915683969,0.778735182139323
1899,0.9990797379702478,0.7786115704554988
1900,0.9990802897597034,0.7784884024052278
1901,0.9990824975498774,0.7783589278529239
1902,0.9990817147579361,0.7782290731665121
1903,0.9990804260661685,0.778091341702739
1904,0.9990768185473008,0.7779594941472597
1905,0.9990757990764327,0.7778339956630446
1906,0.9990734439174977,0.7777090923592743
1907,0.9990712956699954,0.7775870505947264
1908,0.9990688795643445,0.7774630786849549
1909,0.9990685918204153,0.7773130855078619
1910,0.9990672694628794,0.7771898491218199
1911,0.9990696271412604,0.7770599941730664
1912,0.9990691539072811,0.7769133584717207
1913,0.9990685478960019,0.776759353887378
1914,0.9990684090059644,0.7766290397846879
1915,0.9990669968767725,0.7764895844047239
1916,0.9990657813650813,0.7763652380301657
1917,0.9990663316632236,0.7762434170629571
1918,0.9990650173637773,0.7761085427532196
1919,0.9990646116006795,0.7759680689263594
1920,0.9990662004107799,0.7758450251203235
1921,0.9990662244494111,0.7757296070622226
1922,0.9990673920371204,0.7756106374489968
1923,0.9990664655352686,0.7754868718123079
1924,0.9990645704619866,0.7753559215385967
1925,0.9990643044919627,0.7752291888844143
1926,0.9990648448647528,0.7751207389863342
1927,0.9990656549710885,0.7749893663959112
1928,0.9990664720677634,0.7748626313161708
1929,0.999066642557803,0.7747463154611218
1930,0.9990660397469102,0.7746302235030811
1931,0.999067658214759,0.7745221080809468
1932,0.9990690136881374,0.774423542875788
1933,0.9990678122872809,0.7743174812551433
1934,0.9990662161257632,0.7742130656899684
1935,0.9990649990708389,0.7740966340538791
1936,0.9990665743714006,0.7739634300438227
1937,0.9990653273157822,0.7738307139292535
1938,0.9990624704163529,0.7737235632587458
1939,0.9990622473691754,0.7736103771594437
1940,0.9990621148614157,0.773485149646222
1941,0.9990631784867503,0.7733629961556913
1942,0.9990633736705704,0.7732603662454821
1943,0.9990624385746684,0.773135275379236
1944,0.9990611943230617,0.7730153605990073
1945,0.9990608057767763,0.7728887270909529
1946,0.9990631639096827,0.772750188297382
1947,0.9990619802474769,0.7726151999156678
1948,0.9990621960942004,0.7724885570428244
