Step,Free,Echo,CPMG,UDD
5781,-0.0031586339134747152,0.0331040158354281,-0.024067012003562423,0.13997266862351154
5782,-0.001752764407283025,0.03375507953727649,-0.02367026410177101,0.13232385479313394
5783,-0.0003230045604550238,0.03425866601832065,-0.023140232235141164,0.12515494300186658
5784,0.0011131526233288786,0.034667006656691694,-0.0224913641929705,0.11841917395444543
5785,0.002560362718411925,0.03493618443551888,-0.02172078895215055,0.11209531127065611
5786,0.004003600864953908,0.03510048634657687,-0.02084570299600574,0.10618448194460248
5787,0.005357343985627518,0.035084106361509625,-0.019880802846127643,0.10064596558471518
5788,0.0066403615570191955,0.03495428536163483,-0.018845856224262693,0.09543334913039146
5789,0.007900751783484436,0.034670887628595236,-0.017754867954095248,0.09061279149439883
5790,0.009086609709504824,0.03425349874638489,-0.016665329324909484,0.08612331041838774
5791,0.01020958453262346,0.03377178132662897,-0.015577140612047645,0.0819645726739326
5792,0.011150419608530589,0.03320971300501811,-0.014468671663098155,0.07813063991146096
5793,0.012054435610577775,0.032565993023001935,-0.013400776210707881,0.07457822556203218
5794,0.012871827769355831,0.03178119957054735,-0.01243436254457989,0.07130877302694787
5795,0.013546923454035404,0.030981076432575343,-0.011520711004459668,0.06828405707995583
5796,0.0141050595934033,0.0301158349992208,-0.010731359875344059,0.06550939841175525
5797,0.01452311560313716,0.029122395233506713,-0.010091629801220118,0.06290636241047738
5798,0.014851184306877084,0.02813937946238511,-0.00956116167045387,0.060535665464352933
5799,0.015077845890865237,0.027049259404479158,-0.009177004526919373,0.058342158139360896
5800,0.015235081322275083,0.025941183274912127,-0.00893849946497605,0.056309213836178755
5801,0.015253552979095175,0.024738329581601794,-0.008893973460578446,0.0544586280766714
5802,0.015193046729885742,0.023494783370283965,-0.00899174342743104,0.05278734823145746
5803,0.015046779873248648,0.022163679961898473,-0.00925247509849725,0.051215250901507886
5804,0.01485693095190878,0.020744107635781946,-0.009671203209901206,0.049767469514045024
5805,0.014644422478523739,0.019287279328643388,-0.010231256195490417,0.04842543004322145
5806,0.014414962443739576,0.01772798885863438,-0.010888594059273752,0.047194875398006424
5807,0.014144010492036794,0.01617456154357966,-0.011733731378831396,0.04607060033748649
5808,0.013832936542813574,0.014541003213152204,-0.012670630110179203,0.04500728584233715
5809,0.013510565690219706,0.01288965483564003,-0.01366632782661553,0.04398307882279813
5810,0.013163712220636333,0.011201221693728815,-0.014744317515012501,0.043054250780327284
5811,0.012897192498501932,0.009455327987119937,-0.01586720889751185,0.042194056753553956
5812,0.012686636693117143,0.007649599338495433,-0.01705889082827596,0.04137718496885595
5813,0.012545502545990994,0.0057973090709981835,-0.01824715889699337,0.04060849597792482
5814,0.012520210194376005,0.0039366996943265556,-0.019444299839533996,0.039852320904656735
5815,0.012551437953175934,0.0020698851115456963,-0.020635116040755606,0.039157316101805145
5816,0.012716423799339438,0.0002080587623720236,-0.02175647309979285,0.03846502968775736
5817,0.013048368026049332,-0.0016767654162270222,-0.022849854968690225,0.037808799182500595
5818,0.013447131303000334,-0.0035948426913392302,-0.02383310637467787,0.03707914678357697
5819,0.014037123737434232,-0.005502620122956083,-0.02471547640514089,0.03640058609427475
5820,0.014809125104020675,-0.007404235643154421,-0.02546930441691944,0.03573808464199
5821,0.015727580410482066,-0.009290418699772086,-0.026070922499693644,0.03505762141643868
5822,0.01680243757745283,-0.011183249349006092,-0.026559641819294825,0.0344194385103384
5823,0.018028754681497453,-0.013033535922642916,-0.026828254679240607,0.033735648411833734
5824,0.01940417144276104,-0.014842168719981355,-0.026949315332804393,0.033026754558773
5825,0.020880652296093465,-0.01658548063561958,-0.02695521750492317,0.032278823168371384
5826,0.022469136743675455,-0.018247651247774513,-0.026809280624187578,0.031490011760572235
5827,0.02419913516047507,-0.019828449433014907,-0.02645489755903418,0.030704366751007177
5828,0.02599641566731033,-0.021324905728792948,-0.025927477067398386,0.02988295622395254
5829,0.02788955550481839,-0.022759947613623363,-0.025269457659745528,0.02894755017821115
5830,0.029873817503699614,-0.02404483647083312,-0.024462558860803525,0.028010168754835328
5831,0.03192609341146527,-0.025167868125683925,-0.023556489196236603,0.027030315487796195
5832,0.03400524567273118,-0.026131741381867586,-0.022571612021806985,0.025993983801297305
5833,0.036123502425511836,-0.02697455789877072,-0.021489810578865395,0.02490872107397908
5834,0.038226090781055086,-0.027669990146102025,-0.020344065838475464,0.023755735918883334
5835,0.04024797712781872,-0.02825331873588871,-0.01915893414791956,0.022630131303917864
5836,0.0422803129253685,-0.028678796169422142,-0.017920689553648648,0.021434199966512437
5837,0.04423211259723733,-0.028937203109426886,-0.016667233901056705,0.02018117223311298
5838,0.04606977632257182,-0.02906001437004556,-0.015396117490231958,0.018893198152360208
5839,0.047770907058005484,-0.0290523582462995,-0.01407474371340177,0.01756933809865666
5840,0.04927634237197457,-0.028937664452529634,-0.012774496774405075,0.01620429947575782
5841,0.050641614094710914,-0.028675890920706375,-0.011506108241380942,0.01481656156938085
5842,0.05180086260700563,-0.028299737675421297,-0.01022686180817196,0.013400925114557413
5843,0.05275088726454028,-0.02783411324779998,-0.008984427739872989,0.0119487494026009
5844,0.05344163012457043,-0.0272738446163198,-0.0078519105123893,0.010488586265337023
5845,0.05394636965429478,-0.026603197343970996,-0.006720559709322748,0.00901095694389486
5846,0.05418179241437066,-0.02588087220840327,-0.0056253692491604,0.007521423157078461
5847,0.05417758785465772,-0.025037198878555038,-0.00459146554849065,0.006030374043766098
5848,0.0538468846862693,-0.024144486962090737,-0.0036713257923803306,0.004595225125911592
5849,0.05322315157320586,-0.02321800333699184,-0.002825584246794275,0.0031927124619406384
5850,0.05236878365059812,-0.022217183276466743,-0.002021093759370364,0.0018071613791311085
5851,0.0511992560074672,-0.02119236198760752,-0.0012703389812842509,0.0004279211362593398
5852,0.049738949945091336,-0.02018419640987866,-0.0005198560957943706,-0.0009431244305316682
5853,0.0480059113046365,-0.019142971054693255,0.00013163100397398607,-0.0022828112312158226
5854,0.045994472270690395,-0.018135476053807054,0.0006908792701207647,-0.003556462134769558
5855,0.043774828334595214,-0.017197630219816643,0.0012073641358779205,-0.00470839701498344
5856,0.04134469095064405,-0.01627257126196369,0.0017222376403953047,-0.005836061205281061
5857,0.038718969372302264,-0.01543333072821914,0.0022399562881295107,-0.006890419043470976
5858,0.03588676091940137,-0.014647333595219088,0.0027452303909164446,-0.007893216604207116
5859,0.032876301592584,-0.013964939037815828,0.0032180255715619365,-0.008836057800571166
5860,0.029708664049050114,-0.01335631146917859,0.0036951075092770827,-0.009662481579275316
5861,0.02645319796747586,-0.012802087370043977,0.004149834529421094,-0.010395949952966402
5862,0.023057265847397056,-0.012308031708518463,0.004633458341101063,-0.011028914037705152
5863,0.0195864110639327,-0.01193798360555315,0.005092332465483271,-0.011561420982010418
5864,0.01601448368720783,-0.0116430234731449,0.005576887701237343,-0.01199852876770522
5865,0.012403943100182353,-0.011452070662421437,0.00602485644074652,-0.012332910018460045
5866,0.008761550713891827,-0.011343083249971677,0.006488264407985202,-0.0125545404277063
5867,0.005166866681787957,-0.011317597988390311,0.006937776392060772,-0.012729171862317203
5868,0.0015962959921030642,-0.011355882039240083,0.007368719052342607,-0.012846009560838487
5869,-0.001898318462570444,-0.01139916881883061,0.007781107465230715,-0.012822182020031762
5870,-0.005316856177515412,-0.01152189867426048,0.00819166015168305,-0.012723677004816582
5871,-0.008593700969944803,-0.011706089721785294,0.008556071763509011,-0.012554277723583657
5872,-0.01176871292832864,-0.0119645873923728,0.008908818965827927,-0.012314510027826263
5873,-0.014725876175054477,-0.01227596868177976,0.009273341158173413,-0.012058278700718612
5874,-0.017532170639178467,-0.012590374454365682,0.009583385983267113,-0.011793185027570836
5875,-0.020180616340009793,-0.012910419114848505,0.009924422580247111,-0.01151008472106098
5876,-0.022613378430194467,-0.013207893297738707,0.010202476673080545,-0.011164173209630725
5877,-0.024888504296322514,-0.013500775134202454,0.010496099874402998,-0.010784634792515551
5878,-0.026978194331320548,-0.01380059691657031,0.010755326804279475,-0.010441793578310534
5879,-0.0289080420896449,-0.014101942056582599,0.010991186034901552,-0.010100767626924547
5880,-0.030640656160564012,-0.014338708366467426,0.011179332469377705,-0.009770168942217421
5881,-0.03214274577043697,-0.01453344821615543,0.011410445659623248,-0.009459833923287751
5882,-0.03345618698811872,-0.014642618190016502,0.011585082818581732,-0.009179030586966973
5883,-0.034575107592159364,-0.014693917152295762,0.011682706471241715,-0.008885085175249014
5884,-0.035497790703001485,-0.014641918341432563,0.01180423838286654,-0.00867846827239196
5885,-0.036277276045427284,-0.014530549773605026,0.011946623267936957,-0.00849626227517955
5886,-0.03692468138969491,-0.01435809952250805,0.01206854973335881,-0.008374735414044062
5887,-0.037391362961188744,-0.014122828058648238,0.012187743159058571,-0.008252748417205798
5888,-0.037689652938977844,-0.013806227608901432,0.012277396372648674,-0.00820548590981111
5889,-0.03788539847635395,-0.013408726845960856,0.012360330153294186,-0.008226122217400768
5890,-0.03794459043653063,-0.012896092667835908,0.012452515787259076,-0.008281154040626522
5891,-0.03790749456866405,-0.012298310021433709,0.012502349208296864,-0.008351608703594759
5892,-0.03777772698863184,-0.011660722711060128,0.012504815699446194,-0.008439978995868855
5893,-0.03756263687809137,-0.01091154968039024,0.012612061269546277,-0.00853935664023436
5894,-0.03731683466752201,-0.010071297681779381,0.012700605880866815,-0.008743003197220553
5895,-0.0370149839464284,-0.009158533156866933,0.01272423923466715,-0.008961540040150415
5896,-0.03661723358653795,-0.008144353445912878,0.012723239245921737,-0.009178865410225603
5897,-0.03612834502727732,-0.0070711777004369165,0.012728861787892957,-0.009390314413647485
5898,-0.03561236677024673,-0.005908657316510185,0.01278791454502408,-0.009589344811008278
5899,-0.0350797753973107,-0.004700117336577588,0.01287366857283936,-0.009796185983225335
5900,-0.0345867146642027,-0.0034365370716525766,0.012939873212012584,-0.010008211133326327
5901,-0.03408260878752208,-0.0021031463712432503,0.012974546698110054,-0.01019168835856856
5902,-0.03357346350753343,-0.0007198678343719127,0.012988761362316194,-0.010376372032436666
5903,-0.0330761402286896,0.0006996651117024993,0.013004384024772305,-0.010485010406188414
5904,-0.03260576044049375,0.0022106737951845066,0.013023293728853216,-0.010560930676717884
5905,-0.0321578665786826,0.003727307846031886,0.013015584983846645,-0.010531708911446738
5906,-0.031715148160181006,0.005261756549064808,0.012976069812342747,-0.010444885842251218
5907,-0.031251393999346844,0.006811764401416399,0.012912048243318413,-0.01023517811375933
5908,-0.030803028051027425,0.008397606996474726,0.012800897786221283,-0.009942752792468106
5909,-0.030402119265953716,0.009971372922615742,0.012667561314006235,-0.009592277923684221
5910,-0.029992428434186636,0.011485858274738208,0.012477395329748132,-0.009113536081695763
5911,-0.029621796717669343,0.012996548417784748,0.0122363543672274,-0.008516420983791864
5912,-0.02927847377461213,0.014475582701015835,0.01198188604453331,-0.00780272715229335
5913,-0.02898786895678575,0.0158907738725627,0.011686988547570361,-0.006992009111778547
5914,-0.02871892842631828,0.01719616155225976,0.011338736116190956,-0.006082254657377669
5915,-0.028446147373320733,0.01838173875442498,0.010930046932521524,-0.005077090368790419
5916,-0.028160660491099065,0.019501457724155635,0.010492805371171369,-0.003960973101938446
5917,-0.027889081069697667,0.02049038222763381,0.010037854183385151,-0.0026804704140510616
5918,-0.027660773947297875,0.021387038274694244,0.00952158517538096,-0.001297636931896644
5919,-0.02743452006320939,0.022146449330454218,0.008992285803698515,0.0001824434832092905
5920,-0.027213965464331698,0.022804764981937217,0.008433511517379927,0.0017412851176320584
5921,-0.027008427049198525,0.023291362101329285,0.007833574125316052,0.0033804828030907716
5922,-0.026838211158720853,0.023667495551971236,0.007194810509734623,0.005025808726339891
5923,-0.026702076169468705,0.023938039221600864,0.006563340379542442,0.006721704884979879
5924,-0.026558663296135585,0.02405153449823128,0.005910976220685587,0.008379431406798693
5925,-0.02640443330843354,0.02400666160768574,0.005267729821189228,0.010006053590271126
5926,-0.02628031423464598,0.023835526178198684,0.004627958652204328,0.011645574686335309
5927,-0.026146307215261507,0.02348008411073264,0.004000918172762049,0.013289415802195009
5928,-0.02603369342648595,0.022947746228444133,0.003448245444853068,0.014852041240431648
5929,-0.025875427452401532,0.022297926630647353,0.0028956596739276356,0.016348045280447733
5930,-0.0256862663361895,0.021466915815790542,0.0023938392409702624,0.017807646757751053
5931,-0.025485109897284187,0.02049122670665927,0.001933478574666367,0.019198937283035455
5932,-0.025319739823364613,0.01940874557876166,0.0014732671699968342,0.02041916357920079
5933,-0.02514131318387111,0.018229521798355547,0.0011157184576082032,0.02157200240299651
5934,-0.024947269676812784,0.016940834804321497,0.0008240305569895164,0.022650031395212152
5935,-0.024767606867550963,0.015578772677735673,0.0005957911812789405,0.023611209680126352
5936,-0.024550002018035824,0.014120670843082371,0.00040935408908563173,0.02446158677252295
5937,-0.02431381373246864,0.01257414170031047,0.0002915783411498758,0.02514420385797544
5938,-0.024122714888606473,0.010999690422956877,0.00026620621059409013,0.025690842413399567
5939,-0.02389664583461282,0.009428269360260288,0.00032735611039311864,0.026106245826292958
5940,-0.02368931232241076,0.007800621040707824,0.0005232827267506046,0.026350535538980483
5941,-0.023487826419360522,0.006178656880155064,0.0008900638290333145,0.026478739599683117
5942,-0.023249268584596337,0.004551705513459649,0.0013498950436290932,0.026497671414450023
5943,-0.023044293463697633,0.0030097678680828144,0.0019063764895858118,0.026370839703329617
5944,-0.02281337899483461,0.0015266010340948205,0.0025723119537081215,0.02613718219797913
5945,-0.022538742954180967,0.00007992905749686586,0.0034310175649206105,0.025791924708128702
5946,-0.02231578797253364,-0.0012753317164643362,0.004477450473473466,0.02530725024937849
5947,-0.0221225280211653,-0.0024993435029394126,0.005673830813086317,0.024702141267644764
5948,-0.021937800585726763,-0.0035933908622569535,0.007103634105812249,0.02403810005391064
5949,-0.02176534199257496,-0.004625491502453615,0.008732090569375347,0.023332980632548583
5950,-0.02160838060806664,-0.005508450262239644,0.0106540899427917,0.022592413394516727
5951,-0.021496670933110196,-0.006241775342081709,0.012878726058012421,0.021800609970634034
5952,-0.02138700015791836,-0.006803653741251586,0.01533627306515743,0.020996300048787227
5953,-0.021290751718922005,-0.007219035785849784,0.018143105997237084,0.020203731035289576
5954,-0.02125139369818128,-0.007463281500292273,0.021306107852085986,0.019396673481977884
5955,-0.021193577872167375,-0.007519973839809104,0.024860219962426502,0.01860697329125139
5956,-0.021154944408961995,-0.0074328434664655265,0.028820836185564417,0.01787103931940877
5957,-0.021135975493085837,-0.007202309454014873,0.033207418873823294,0.017173672954466014
5958,-0.02113692833461806,-0.006840550426908173,0.03802679261837775,0.016585166543827128
5959,-0.021160550413810965,-0.0063474817847175655,0.04335497186014422,0.016087509097585922
5960,-0.02126139407786541,-0.005691045028940579,0.04919589893046626,0.015607715380406369
5961,-0.02137665672429838,-0.004887855746196829,0.05561295107462869,0.01520452227521298
5962,-0.02148279623616748,-0.0039955726657439905,0.06260136960563543,0.014958367673636555
5963,-0.021668783080236457,-0.003007589560069187,0.07015192623833218,0.014812209570054368
5964,-0.021915698981808944,-0.001954942489478456,0.07830104474774839,0.01477900831214499
5965,-0.022132323418517407,-0.0008408098300292028,0.08706635282176801,0.014935397508252223
5966,-0.02233212411719515,0.0003215609664011065,0.09641576488250891,0.015165639990174683
5967,-0.0226013677630455,0.0015201264190128469,0.10638674386263906,0.015577960498642565
5968,-0.02282992839496449,0.002786604713758512,0.1169314027644321,0.016149076332910618
5969,-0.02306721987139026,0.004018112944167543,0.1280601591760661,0.0168749467029072
5970,-0.023309936120489518,0.005274732965778229,0.13980090192356368,0.01774263557290551
5971,-0.02355630159666627,0.006541212265724422,0.15206855363343005,0.018711784577151596
5972,-0.023796578662550166,0.007807065284511996,0.1648840480187031,0.019826383480301878
5973,-0.024063280641058976,0.009037006818428547,0.1781812674520013,0.02107366614342954
5974,-0.02428459578350429,0.010229663440186594,0.19187471313323437,0.02247959492863998
5975,-0.02442440630739209,0.01137858218258243,0.20596039241418046,0.023998279019867102
5976,-0.0245474853541809,0.012476148759009181,0.220312644834004,0.025580402491375498
5977,-0.02457819689211411,0.013524060061559094,0.2349159019738004,0.02724396934118197
5978,-0.024539613193615275,0.014466402332599675,0.24968794292337912,0.028927764829796934
5979,-0.02447374320998636,0.015288771098414486,0.26456462490462745,0.03066698252321823
5980,-0.024374886640418487,0.015989879672017773,0.2794685601162162,0.03239846908143565
5981,-0.024176535038669296,0.016592427506662594,0.2942976927533901,0.034135749511265745
5982,-0.023881170980474535,0.017100823759561623,0.30900507570037894,0.03589602352765163
5983,-0.02353202539682438,0.017486953156448624,0.3235130589273262,0.037617249510354195
5984,-0.02309322985343462,0.017702607993656784,0.33772058771763236,0.039270672674567235
5985,-0.022584616251548298,0.01780030319916586,0.35152523231905836,0.04085184752917367
5986,-0.022022720610979006,0.017763208311706767,0.36482972932379093,0.042337254472830876
5987,-0.021393636972952167,0.017601543592365744,0.3775315158307511,0.04372115821443364
5988,-0.02068253432431772,0.017315701993620394,0.3895919274426678,0.04499272197465642
5989,-0.019920518396263128,0.016871806051040543,0.4009173395275824,0.0460643781394832
5990,-0.019107607034262532,0.016268704327798544,0.41136126822230223,0.04694366971984566
5991,-0.018207813562778292,0.015506769436815063,0.4209428964803935,0.047679893936470534
5992,-0.017334908087181158,0.014615775725822837,0.4295767956237861,0.048190648983097974
5993,-0.01641725345745166,0.013624309734010851,0.43718341278337125,0.04847984903626378
5994,-0.01552294023567395,0.012546168401270203,0.44378251784150186,0.04849657014126749
5995,-0.014651565635013849,0.011432816272863796,0.4492575579061462,0.048294225629190675
5996,-0.013757214965347637,0.010215040077935972,0.45362223968596493,0.0478950337974452
5997,-0.012946067611525678,0.008918866905586267,0.45685934099726144,0.04722528561408417
5998,-0.012171191353733072,0.007543491587491847,0.45895475996734747,0.04636416782300412
5999,-0.011419538599420647,0.006146559186366717,0.45988926670396246,0.0453305454688302
6000,-0.01078321641545568,0.004720366334595658,0.458965502580588,0.044064752412596365
6001,-0.01022985112621103,0.003324132794183802,0.4568479685841939,0.04263973770087055
6002,-0.009738721307528215,0.0018751332096277355,0.45351988793934206,0.040992006526605805
6003,-0.009348667831024119,0.0004159296546220403,0.44907594559374314,0.03916729540727144
6004,-0.009054747116602542,-0.0010783455895785057,0.44354130971947575,0.037186492500890136
6005,-0.008909556182754403,-0.0025282404250594366,0.4368890413640051,0.03502983136580605
6006,-0.008895439008670522,-0.003958144609877,0.42918459535280645,0.03271976214709621
6007,-0.009028384460895822,-0.005302424049931046,0.42047438402562143,0.03032499924876582
6008,-0.009316968920416089,-0.006582146039562197,0.41085251027370884,0.027833844643858335
6009,-0.009741938397860472,-0.007794750338720045,0.40037404609021665,0.02522265305228133
6010,-0.01031704132649612,-0.00891261561017015,0.3890357094382538,0.02256512428874399
6011,-0.010982552879253605,-0.009919693518512062,0.3769509038380851,0.019897068294568714
6012,-0.011759392646703998,-0.010834147472762698,0.3642232454593565,0.017209408806019205
6013,-0.012658119831974126,-0.011699631159054426,0.3509024614051415,0.014543092172739394
6014,-0.013680941067486945,-0.012389218111093175,0.3371357074234369,0.011866305729099367
6015,-0.014799985611181295,-0.012970590747581091,0.32290170975472393,0.009214837265361047
6016,-0.016033194708567167,-0.013392410319448714,0.30835117997113776,0.00657754722526841
6017,-0.01738782545612743,-0.013702733145783448,0.29354714704401697,0.004055590620963573
6018,-0.018803586390536024,-0.013892960494161966,0.2786329565227237,0.0016234544944848323
6019,-0.02029147806688174,-0.013946650231122373,0.26370127618823214,-0.0007404189100962171
6020,-0.021851498992267425,-0.013879929940356608,0.24875648739345513,-0.0030149402935209747
6021,-0.023437162165369292,-0.01365208025658645,0.23390063475965736,-0.005134946326195075
6022,-0.025020102180427196,-0.013242548215502426,0.219226594649689,-0.007108388475405701
6023,-0.026678410300899257,-0.01267211995086431,0.2047854987447214,-0.0089587934872768
6024,-0.02839181017086129,-0.011975165530703121,0.19066117029095475,-0.01068678035261175
6025,-0.030100483079393548,-0.011181792355068259,0.17695352626740576,-0.012262904192032532
6026,-0.031782466174163214,-0.010248305457706353,0.16365817918351985,-0.013691609198329081
6027,-0.03343879710854822,-0.009208920717884147,0.15080406148257408,-0.014973877951028905
6028,-0.035071996281073915,-0.008079755299693642,0.1384964811980685,-0.016130061507235182
6029,-0.03666624561635098,-0.006857397515227293,0.12674224872694206,-0.01718048972495879
6030,-0.0381716725979651,-0.005635729232838672,0.11556080443245072,-0.018015393573411136
6031,-0.039640735377203785,-0.004307798504770076,0.10498419470541705,-0.01879952893547376
6032,-0.041037758866305056,-0.0029020241564915975,0.09503658881475352,-0.019486144697297786
6033,-0.04239258978631248,-0.001480424764639333,0.08568242573195363,-0.020056977594797108
6034,-0.043671246379964355,-0.000016039067118970517,0.07696159237134781,-0.02055653585389596
6035,-0.04489312382315262,0.0014537167552261972,0.06883456030977676,-0.020951384835190115
6036,-0.0460192640881931,0.002937778337605761,0.06133658799643756,-0.021278537106087902
6037,-0.047100803526019294,0.004463171646098801,0.054413146960479615,-0.021528765815573656
6038,-0.04810720942537738,0.005937705241167979,0.04801223173535987,-0.021722960989450122
6039,-0.04902882023479733,0.007314510389992692,0.04215117481335135,-0.021899981689904292
6040,-0.04986439161552431,0.008692155184546755,0.03684001415279717,-0.02200599710669543
6041,-0.05062468911282183,0.010037650395913603,0.0320552192716022,-0.02208263972042634
6042,-0.05131740481043701,0.011344717209784513,0.027736905358640696,-0.0221596652859437
6043,-0.051950901993356294,0.012561345948491488,0.02388961530477607,-0.022224251087019222
6044,-0.05248022520548013,0.013659141987501847,0.020389730509471765,-0.02227729415239901
6045,-0.05295660018567881,0.014648920523479195,0.017273345361079006,-0.022316995280424103
6046,-0.05334120953377833,0.015564324069875372,0.014557553857652616,-0.022335441119964966
6047,-0.05367402409590473,0.016385724427000134,0.012183221747314375,-0.022328133297937185
6048,-0.053939069335057134,0.017104332403860674,0.010090473396073081,-0.022345832584058263
6049,-0.05415049944450333,0.017739788518280855,0.008248581481659894,-0.02233561553422114
6050,-0.054291124146890885,0.018184187907590497,0.00670338347724757,-0.022354931857954063
6051,-0.054332414303514855,0.018503698573708028,0.0053989810512956385,-0.022393434074241242
6052,-0.054293604120136875,0.018667356386249553,0.004276184056315684,-0.022411965604673387
6053,-0.05419016759852133,0.018692139433035642,0.003378232415997431,-0.022401946635421634
6054,-0.053972988680759844,0.01857190768821244,0.0026261028475837024,-0.022328645809676355
6055,-0.05372519660023234,0.01839667510388063,0.0020204832748199186,-0.0223230778229491
6056,-0.05342573072620544,0.018038747746788174,0.0015206955884129326,-0.022277928056421793
6057,-0.05299350234169276,0.017547126134410895,0.001176168209388848,-0.022192361220789707
6058,-0.052456549387107865,0.01693194383231957,0.000961172948356106,-0.022105922682841807
6059,-0.051823148038134335,0.016194108707053942,0.0008332686978846464,-0.02203245565614706
6060,-0.05111816183746269,0.015348456627805306,0.0007679656710429335,-0.021959175217052748
6061,-0.05032199393797342,0.014377003595738,0.0007676693385083872,-0.021873192198859488
6062,-0.04940788988099274,0.013342743558014099,0.0009005666961921559,-0.021763139525095093
6063,-0.04839013887758006,0.012175976847807014,0.0011158141879213286,-0.02164917518668167
6064,-0.04728011729999872,0.010942038511573287,0.0013678017790284542,-0.021508809276133672
6065,-0.04608032318721946,0.009670455771897998,0.0016652220220568239,-0.02130452498670112
6066,-0.04475637395343987,0.008326626403659247,0.001992896096545529,-0.021077759638846325
6067,-0.04333632808072171,0.006961498583066845,0.002442891354390845,-0.02086011147494372
6068,-0.041843281024406855,0.005550131833451417,0.002906036085896595,-0.020597358493530536
6069,-0.04022159598703561,0.004150947815099016,0.0033793123981242985,-0.020371421072811532
6070,-0.03847055700262648,0.002712490010674859,0.003849716359283903,-0.020126054639509377
6071,-0.0366451105786237,0.001265705667456615,0.0043743220273684035,-0.0198145057137492
6072,-0.03474720787205576,-0.00019251129417451195,0.004906209288793392,-0.019457981731454226
6073,-0.03274975001270231,-0.001591668170663901,0.005469886057768687,-0.0191043614248305
6074,-0.030660467246500973,-0.0029652316525499564,0.006027023145630913,-0.01869695325725622
6075,-0.028546396586374527,-0.004278850467629077,0.006567588034813283,-0.01832553022882293
6076,-0.02625575479528872,-0.005580928256952474,0.0071538557627202695,-0.01790352131620855
6077,-0.02395566204540188,-0.006797165030924752,0.007697885181565504,-0.01745508660675438
6078,-0.02156398953436525,-0.007933674349153262,0.008214308399250712,-0.016982698652772
6079,-0.019149528236927785,-0.00901633357053463,0.008703174652440679,-0.01647221892255989
6080,-0.016673244100215513,-0.010022108684363972,0.00915226303003048,-0.015904073372916033
6081,-0.014167303038175599,-0.010972676850486404,0.009619615611778808,-0.015320789146413393
6082,-0.011626206962589236,-0.011867415758379022,0.010015657969020264,-0.014719371286189838
6083,-0.00910359009221435,-0.012674253170714259,0.01037744863007447,-0.014055224042635728
6084,-0.006607801462120427,-0.013404168817662565,0.0106855032252786,-0.013414056122530337
6085,-0.0041238387657909605,-0.014085754523605084,0.011017781269546159,-0.012752041072571592
6086,-0.0017086692039312793,-0.014712857682311991,0.011326219869422406,-0.012055958129968212
6087,0.0006409110070334946,-0.015356108447692187,0.011572421165242132,-0.011353411347336043
6088,0.0029110937791679632,-0.015940433467742564,0.011766877759978627,-0.010592169326059017
6089,0.005127097923131607,-0.016439063621015656,0.011917207024587727,-0.009785033879333781
6090,0.007271003078742627,-0.016930937193928273,0.012079294801350742,-0.008995013503513768
6091,0.00930044335419314,-0.017402712896909197,0.012210854047439547,-0.008186127336330182
6092,0.011228886514639566,-0.017840698417726928,0.012274034596210232,-0.007424234804560918
6093,0.013063938397822019,-0.01828725830192779,0.012382813135064754,-0.006566019836450678
6094,0.014734743511890972,-0.01870805645227115,0.012453212575586585,-0.005722718813507168
6095,0.016261162685310002,-0.019099987431564498,0.012483535087537459,-0.004858510333621352
6096,0.017603760865838522,-0.01949801448040514,0.0124998340831914,-0.004054354203979645
6097,0.018767880071068884,-0.01990733461254168,0.012472353270562132,-0.0032750796324460545
6098,0.019730263124120566,-0.020324219003417906,0.012434526309355633,-0.002530573500196315
6099,0.02049546492304931,-0.0207693689429054,0.012389598989386292,-0.001785874875306501
6100,0.021077678083444084,-0.021252291041991684,0.012324951038767086,-0.0010626951485377045
6101,0.021502874766463655,-0.021739847796537013,0.012210405187274414,-0.0003952256954005904
6102,0.02176745060889184,-0.02221057934438773,0.01209728748565288,0.0002623999942098454
6103,0.021921941443035216,-0.02273651259371734,0.011963164767258333,0.0008287421023908977
6104,0.021885566625268936,-0.023294457815431796,0.011793806496629417,0.0013377183665136787
6105,0.02170582209833918,-0.023872346884362863,0.011672585030652344,0.0018004758595488433
6106,0.021341226623623373,-0.024438214847090318,0.011581883295820605,0.0022269347713848565
6107,0.02085222104839159,-0.02503260443478065,0.011457008338429567,0.0025987996114605885
6108,0.020237997171281483,-0.02558165933969298,0.011289475676481135,0.0029335176284179666
6109,0.019484162139473314,-0.02614674442520741,0.011106944095521461,0.0032035976739046177
6110,0.018632307451199526,-0.02664094711102975,0.010945449284107196,0.003395692360627997
6111,0.01771886534771595,-0.027128930542530887,0.010754361920905571,0.003519321604839327
6112,0.01674176192504396,-0.027559103652667914,0.010569020628838455,0.0035506781396643793
6113,0.015721238558908154,-0.02793573041292702,0.010348687878821776,0.0035187605161738204
6114,0.014666822952960625,-0.028165496972259306,0.010091224128537237,0.0034577809718658445
6115,0.013561558299408616,-0.0282877165590646,0.009816782278148715,0.003334027275082791
6116,0.012448487679836698,-0.028269230516181024,0.00955295931963954,0.003148620732522673
6117,0.01134472767404136,-0.028095809888233993,0.009257027288232746,0.002891656073841821
6118,0.010314358791925797,-0.027760358896623722,0.008949157228540785,0.0025647933239740864
6119,0.009391873632542153,-0.027231616948025384,0.008615611643091626,0.002142921242960458
